student_id,ai_usage_frequency,linear_algebra_score,ideology_score,probability_score,calculus_¢ñ_score,calculus_¢ò_score,Microelectronic_devices_score,physics_¢ñ_score,physics_¢ò_score,signal_and_system_score,modern_history_score,overall_gpa
2020340102013,0.44,73,85,68,66,55,85,60,72,71,77,2.42
2020340102014,0.83,83,82,85,86,91,93,85,92,76,85,3.87
2020340102015,0.64,91,83,90,97,92,94,83,89,90,81,3.93
2020340102016,0.79,75,83,86,77,58,94,72,82,72,79,2.97
2020340102017,0.23,83,87,97,96,95,80,91,94,100,85,3.93
2020340102018,0.63,86,88,96,89,88,89,86,95,95,87,4
2020340102019,0.48,87,87,94,87,93,86,87,94,91,91,4
2020340102020,0.62,80,85,83,85,79,94,80,88,68,86,3.64
2020340102021,0.87,79,90,94,86,82,95,77,91,95,75,3.73
2020340102022,0.39,78,90,92,84,87,85,77,85,94,83,3.81
2020340102023,0.81,85,85,87,87,88,78,95,96,91,85,3.92
2020340102024,0.06,75,86,87,82,84,90,80,87,89,83,3.78
2020340102025,0.41,62,89,86,67,66,73,80,83,85,87,3.12
2020340102026,0.81,77,88,96,88,86,95,81,92,94,88,3.88
2020340102027,0.89,82,85,85,78,61,94,86,74,90,80,3.46
2020340102028,0.13,68,87,92,82,68,87,84,84,84,85,3.58
2020340102029,0.03,79,86,89,86,82,92,70,85,87,85,3.74
2020340102030,0.68,73,87,87,83,88,95,79,78,96,85,3.73
2020340103001,0.96,81,83,86,84,82,90,79,83,91,86,3.82
2020340103002,0.68,82,88,95,88,95,94,91,94,95,93,3.97
2020340103003,0.41,87,86,92,82,81,95,93,84,83,87,3.88
2020340103004,0.45,85,90,85,84,78,96,78,90,93,91,3.83
2020340103005,0.2,78,85,85,78,70,78,72,84,81,81,3.36
2020340103006,0.41,93,94,91,93,99,96,90,93,97,90,4
2020340103007,0.08,84,92,94,90,84,92,89,89,98,89,3.98
2020340103008,0.99,79,85,82,71,77,51,65,83,83,83,2.9
2020340103009,0.08,85,85,87,87,90,95,84,84,86,79,3.93
2020340103010,0.07,65,83,79,61,42,51,69,76,63,81,2
2020340103011,0.63,65,82,60,73,54,73,48,60,65,73,1.85
2020340103012,0.29,86,83,93,92,93,87,90,95,97,89,3.99
2020340103013,0.15,87,94,95,96,93,97,94,98,96,97,4
2020340103014,0.43,73,85,80,80,72,66,76,87,86,84,3.31
2020340103015,0.18,80,87,80,82,76,80,67,84,81,85,3.46
2020340103017,0.11,82,91,79,87,75,88,86,89,88,93,3.81
2020340103018,0.61,86,94,90,83,94,96,93,91,92,85,3.97
2020340103019,0.86,77,91,90,81,74,97,84,80,89,87,3.69
2020340103020,0.63,87,86,86,87,84,96,87,87,95,90,3.99
2020340103021,0.65,90,94,98,92,93,96,95,95,91,88,4
2020340103022,0.59,83,87,72,80,64,93,60,62,51,82,2.64
2020340103024,0.41,72,89,92,87,84,94,88,90,93,81,3.83
2020340103025,0.41,78,89,92,83,91,96,83,93,96,85,3.89
2020340103026,0.91,88,86,93,87,82,88,86,89,93,80,3.92
2020340103027,0.1,79,92,81,90,78,77,86,86,91,90,3.74
2020340103028,0.32,82,86,85,78,89,92,81,91,97,83,3.81
2020340103029,0.2,82,87,93,92,87,86,85,80,91,87,3.93
2020340103030,0.47,84,93,94,88,83,93,82,89,94,91,3.93
2020340104001,0.75,80,88,90,91,95,55,90,92,88,80,3.45
2020340104002,0.14,77,86,72,75,72,59,66,75,37,78,2.31
2020340104003,0.47,81,92,88,84,83,91,91,91,88,90,3.93
2020340104004,0.94,94,89,98,96,97,69,91,97,94,86,3.82
2020340104005,0.34,82,89,94,91,95,93,96,94,97,82,3.95
2020340104006,0.17,87,88,81,88,90,86,86,84,81,84,3.91
2020340104007,0.69,82,89,87,92,89,87,84,89,87,88,3.96
2020340104008,0.73,91,91,96,95,95,96,90,93,98,86,4
2020340104009,0.73,92,87,98,92,93,93,99,95,98,91,4
2020340104010,0.13,90,95,98,95,98,94,92,96,99,92,4
2020340104011,0.13,79,89,65,83,65,54,60,66,43,78,2.15
2020340104012,0.36,80,83,60,79,60,51,66,60,38,79,2.01
2020340104013,0.79,78,82,89,77,82,93,80,90,97,80,3.67
2020340104014,0.38,72,80,83,74,71,76,69,87,97,73,3.13
2020340104015,0.21,64,89,90,72,65,56,80,79,76,84,2.74
2020340104016,0.3,85,92,94,85,88,89,92,97,97,88,4
2020340104017,0.63,76,83,92,73,80,87,75,90,90,88,3.57
2020340104018,0.57,67,82,83,81,75,92,65,90,67,80,3.18
2020340104019,0.68,89,83,95,90,83,95,87,93,91,87,3.96
2020340104020,0.04,69,85,74,65,52,89,77,76,75,81,2.73
2020340104021,0.02,89,89,96,92,93,96,91,90,97,93,4
2020340104022,0.31,82,79,80,90,91,83,80,74,89,74,3.61
2020340104023,0.34,89,89,91,93,92,88,84,94,100,88,3.99
2020340104024,0.85,92,88,93,93,96,87,94,93,92,81,3.96
2020340104025,0.56,63,85,80,71,70,95,76,81,84,81,3.21
2020340104027,0.54,75,85,85,74,78,92,68,82,78,82,3.36
2020340104028,0.68,82,82,78,87,71,78,75,72,66,78,3.17
2020340105001,0.09,86,93,96,87,90,89,87,96,96,90,4
2020340105002,0.28,78,86,93,89,75,84,81,85,90,88,3.77
2020340105003,0.03,87,93,83,75,68,93,78,81,81,85,3.5
2020340105004,0.1,85,86,94,85,79,81,76,78,83,79,3.65
2020340105005,0.45,82,85,81,87,89,92,85,82,65,76,3.63
2020340105006,0.97,89,85,88,93,89,87,85,92,94,77,3.93
2020340105007,0.63,90,91,96,98,96,92,90,96,98,90,4
2020340105008,0.39,83,86,87,93,87,91,85,85,90,85,3.98
2020340105009,0.58,70,88,77,66,43,80,53,64,65,73,2.07
2020340105010,0.39,72,85,70,71,64,54,63,71,60,78,2.18
2020340105011,0.31,86,95,87,94,85,96,80,80,84,87,3.89
2020340105012,0.1,81,86,81,85,78,94,79,81,89,85,3.75
2020340105013,0,75,91,90,76,83,88,76,90,96,84,3.65
2020340105014,0.91,74,82,79,77,61,84,74,72,69,78,2.97
2020340105015,0.37,82,97,97,83,86,96,91,94,97,87,3.95
2020340105016,0.75,80,85,87,83,84,96,82,86,90,83,3.86
2020340105017,0.71,85,88,86,82,90,91,74,78,70,82,3.59
2020340105018,0.04,82,86,85,83,87,94,78,78,78,78,3.67
2020340105019,0.09,82,90,89,88,80,96,82,83,83,79,3.79
2020340105020,0.94,87,86,92,93,92,86,92,84,80,88,3.94
2020340105021,0.67,84,89,93,90,84,92,80,92,91,80,3.88
2020340105022,0.06,83,89,84,84,80,94,85,77,86,79,3.78
2020340105023,0.73,88,92,83,88,79,85,81,82,90,86,3.84
2020340105024,0.62,73,81,66,80,65,85,64,70,70,74,2.79
2020340105025,0.67,57,83,65,67,60,79,63,66,74,72,2.21
2020340105026,0.67,79,90,91,86,80,93,76,89,78,81,3.68
2020340105027,0.39,90,87,91,88,85,86,90,98,90,88,4
2020340105028,0.4,89,90,90,91,84,92,91,85,93,80,3.94
2020340106001,0.97,83,88,92,89,86,91,86,88,94,85,3.98
2020340106002,0.53,73,84,62,76,63,66,60,65,50,71,2.11
2020340106004,0.89,79,84,90,88,86,88,82,84,84,81,3.85
2020340106005,0.6,89,89,93,88,86,90,90,92,97,91,4
2020340106006,0.83,76,85,83,72,53,94,61,69,75,82,2.72
2020340106007,0.41,87,85,79,89,82,73,74,86,78,88,3.59
2020340106008,0.35,83,82,81,81,72,71,65,82,48,77,2.83
2020340106009,0.31,85,82,76,85,83,91,76,73,83,68,3.5
2020340106010,0.59,88,87,90,92,85,96,88,95,93,82,3.97
2020340106011,0.16,84,88,96,88,90,71,95,97,93,86,3.83
2020340106012,0.83,65,89,66,68,64,79,63,72,48,82,2.32
2020340106013,0.09,87,82,91,89,75,94,80,81,96,76,3.69
2020340106015,0.04,77,92,74,83,64,96,80,84,64,85,3.29
2020340106016,0.16,94,93,91,97,93,93,90,95,94,91,4
2020340106017,0.63,84,91,93,87,84,94,92,90,88,87,3.98
2020340106018,0.26,77,83,83,89,76,77,79,88,74,77,3.45
2020340106019,0.52,88,85,91,98,94,96,90,91,87,80,3.95
2020340106020,0.46,83,90,93,88,86,95,80,88,97,83,3.91
2020340106021,0.89,81,86,86,82,76,93,70,78,78,84,3.51
2020340106022,1,92,92,97,91,96,94,91,94,96,87,4
2020340106023,0.63,85,81,77,86,71,91,80,66,84,74,3.41
2020340106024,0.88,84,86,94,94,85,93,90,96,84,82,3.95
2020340106025,0.85,97,87,97,93,92,93,86,95,96,86,4
2020340106026,0.58,74,85,77,79,76,93,72,79,68,76,3.19
2020340106027,0.26,72,83,69,78,63,66,67,67,51,78,2.34
2020340106028,0.11,71,85,79,71,77,89,80,70,66,89,3.16
2020340106029,0.63,70,82,65,75,60,60,72,64,60,77,2.31
2020340107001,0.15,91,90,88,90,90,95,74,90,92,85,3.88
2020340107002,0.39,67,85,60,83,56,73,55,67,34,72,1.87
2020340107003,0.08,79,87,85,88,86,92,84,91,90,78,3.87
2020340107004,0.46,83,80,95,88,93,64,94,92,87,84,3.7
2020340107005,0.38,78,89,89,86,76,80,75,80,78,80,3.5
2020340107006,0.09,87,87,89,87,82,91,88,91,82,88,3.94
2020340107007,0.21,69,85,62,80,58,69,66,75,21,75,2.16
2020340107008,0.7,90,85,89,92,88,84,90,97,91,89,3.99
2020340107009,0.44,80,83,75,85,60,85,76,73,72,68,3.08
2020340107010,0.42,83,87,89,98,93,86,86,87,89,86,3.98
2020340107011,0.15,82,81,87,89,84,81,69,85,65,70,3.37
2020340107012,0.7,72,82,71,73,65,91,61,68,53,86,2.52
2020340107013,0.87,86,87,85,94,83,89,81,89,89,85,3.93
2020340107014,0.99,85,85,88,89,75,77,70,79,77,78,3.43
2020340107015,0.15,68,81,77,71,61,74,64,75,66,74,2.54
2020340107016,0.03,78,81,76,76,61,92,64,73,72,68,2.81
2020340107017,0.36,74,75,80,75,67,89,67,68,70,78,2.88
2020340107018,0.13,61,83,77,63,60,71,75,69,61,78,2.39
2020340107019,0.89,66,73,60,60,60,83,45,46,60,78,1.76
2020340107020,0.33,76,82,86,69,69,90,73,87,78,77,3.22
2020340107021,0.19,63,75,71,62,66,54,67,48,38,67,1.5
2020340107022,0.54,87,82,90,83,76,82,74,85,86,85,3.69
2020340107023,0.06,82,82,85,81,69,95,69,80,80,79,3.38
2020340107024,0.23,78,83,86,86,81,92,76,87,91,76,3.69
2020340107025,0.8,74,84,86,72,68,78,73,81,79,77,3.14
2020340107026,0.39,75,80,85,69,81,83,81,78,77,73,3.29
2020340107027,0.05,69,80,67,64,50,71,66,66,35,81,1.94
2020340107028,0.68,78,86,82,72,60,88,73,83,82,85,3.27
2020340107029,0.04,62,77,60,69,56,88,60,56,48,69,1.66
2019021401004,0.58,89,93,94,89,93,92,89,89,87,90,4
2019021401007,0.3,80,85,81,81,83,60,94,90,81,88,3.52
2019021401015,0.2,79,94,96,87,91,93,85,90,88,91,3.95
2019021401019,1,88,92,88,88,92,94,97,88,71,95,3.86
2019021401024,0.47,91,93,70,77,54,95,67,69,61,85,2.72
2019021401027,0.46,94,99,95,95,90,91,91,93,96,91,4
2019021401028,0.87,79,97,86,71,74,88,77,81,80,95,3.45
2019021402005,0.08,91,84,89,83,88,81,75,86,81,91,3.77
2019021402008,0.17,94,97,87,80,86,90,90,89,93,96,3.93
2019021402009,0.88,94,97,90,93,86,90,86,94,95,93,4
2019021402010,0.28,79,93,84,74,89,94,79,78,68,90,3.48
2019021402011,0.48,79,88,84,82,86,76,79,91,89,82,3.7
2019021402014,0.82,95,91,93,93,90,93,85,93,94,91,4
2019021402016,0.63,94,91,91,93,92,91,87,87,95,93,4
2019021402018,0.36,92,96,91,92,91,96,92,95,92,96,4
2019021402020,0.27,80,86,79,82,77,91,85,79,77,92,3.64
2019021402022,0.78,77,91,86,76,82,94,85,73,86,90,3.66
2019021402024,0.57,83,90,88,80,72,89,79,86,85,91,3.7
2019021402026,0.73,85,97,90,83,91,97,91,89,81,91,3.93
2019021403003,0.41,93,91,89,89,91,87,95,90,92,88,4
2019021403005,0.48,89,89,81,82,82,77,85,72,85,93,3.68
2019021403010,0.65,85,88,81,75,85,93,82,82,87,89,3.77
2019021403012,0.64,77,89,81,80,79,93,81,80,74,86,3.56
2019021403016,0.89,89,97,92,87,91,88,89,95,95,93,4
2019021403018,0.64,83,92,87,80,50,86,70,80,81,88,3.2
2019021403022,0.69,88,79,85,80,84,90,86,89,74,90,3.77
2019021403027,0.75,79,82,87,64,65,89,80,84,87,85,3.35
2019021404008,0.46,73,82,95,76,87,95,90,91,83,92,3.73
2019021404021,0.04,86,92,88,92,91,96,86,89,81,90,3.96
2019021404024,0.84,87,97,76,78,83,93,78,75,78,94,3.57
2019021404026,0.4,87,92,76,86,82,89,79,89,88,93,3.83
2019021405003,0.98,93,95,95,91,93,93,95,94,93,97,4
2019021405004,0.76,90,91,89,81,83,94,82,88,84,92,3.88
2019021405010,0.63,70,89,53,64,79,90,52,55,33,92,1.96
2019021405011,0.94,86,87,85,80,92,96,87,93,89,90,3.93
2019021405012,0.89,76,85,72,79,60,83,60,73,61,88,2.79
2019021405013,0.94,92,94,84,83,92,96,87,92,95,92,3.96
2019021405014,0.37,86,96,85,85,88,90,89,91,93,94,4
2019021405018,0.91,92,89,93,77,92,97,90,88,96,93,3.89
2019021405019,0.3,92,87,86,84,85,84,79,81,92,93,3.87
2019021405020,0.04,89,83,82,92,73,91,80,79,85,91,3.71
2019021405023,0.02,87,78,79,81,75,93,71,82,88,91,3.55
2019021405025,0.9,87,92,90,94,93,84,83,92,82,94,3.94
2019021405026,0.28,83,89,82,74,74,51,83,85,81,85,3.16
2019021405027,0.26,90,86,74,81,71,97,66,84,83,87,3.45
2019021405028,0.52,92,88,90,89,94,96,86,87,85,90,4
2019021405029,0.94,86,88,83,86,84,94,78,90,91,91,3.89
2019021405030,0.36,85,86,82,84,79,95,83,85,87,90,3.87
2019021406004,0.69,85,83,83,83,65,82,60,63,60,86,2.94
2019021406009,0.63,91,87,92,93,95,92,92,89,75,92,3.9
2019021406014,0.37,90,86,88,90,89,93,77,82,64,92,3.67
2019021406016,0.15,88,90,96,80,95,91,80,95,80,92,3.82
2019021406017,0.1,89,95,96,82,88,96,90,84,84,91,3.94
2019021406023,0.22,92,94,87,89,86,89,87,86,80,92,3.95
2019021406030,0.16,98,89,90,94,94,89,99,78,78,94,3.86
2019021406031,0.18,86,87,89,81,89,89,86,84,77,89,3.85
2019021407001,0.86,85,82,92,81,89,97,80,89,85,90,3.87
2019021407005,0.48,85,88,88,82,83,88,70,92,74,90,3.65
2019021407009,0.94,94,84,85,81,90,89,84,77,86,87,3.85
2019021407010,0.92,79,82,91,82,83,91,88,77,83,87,3.77
2019021407029,0.56,93,76,80,92,91,87,84,87,78,86,3.82
2019021407031,0.25,87,80,88,90,82,79,84,94,82,83,3.8
2019021408009,0.46,86,81,87,87,76,91,53,60,70,88,3.04
2019021408011,0.83,77,90,84,78,75,92,71,80,81,90,3.46
2019021408021,0.76,87,87,87,91,79,96,74,67,86,89,3.64
2019021408022,0.12,86,84,86,83,83,93,85,83,72,88,3.79
2019021408023,0.72,81,90,90,90,85,93,86,83,81,89,3.9
2019021409003,0.21,80,81,86,78,85,84,81,93,78,95,3.7
2019021409006,0.33,72,89,69,76,66,91,62,78,76,96,3
2019021409009,0.1,69,83,86,79,63,97,54,68,70,92,2.75
2019021409018,0.59,90,83,90,90,81,88,80,81,84,83,3.82
2019021409019,0.34,88,90,94,91,91,86,93,95,85,96,4
2019021409025,0.16,90,82,85,78,85,88,65,77,60,89,3.33
2019021409029,0.65,91,81,60,73,61,53,74,77,60,88,2.43
2019021409031,0.65,93,96,92,93,92,94,94,94,90,95,4
2019021410007,0.95,77,90,86,84,90,87,87,76,80,90,3.78
2019021410008,0.74,90,88,89,87,85,98,79,75,85,93,3.84
2019021410012,0.61,80,88,94,79,92,88,91,86,90,92,3.87
2019021410015,0.44,90,84,86,86,85,97,77,84,97,84,3.88
2019021410021,0.92,85,88,93,89,93,93,94,94,92,92,4
2019021410025,0.14,87,87,86,91,91,92,76,94,89,95,3.9
2019021410026,0.45,86,83,91,88,89,89,97,92,84,86,3.98
2019021410029,0.57,92,84,87,90,80,94,87,78,82,90,3.84
2019021410030,0.67,92,88,84,82,90,93,80,90,89,91,3.89
2019021410031,0.12,85,83,90,87,87,92,82,86,88,85,3.95
2019021411005,0.73,90,85,90,81,92,98,90,94,87,92,3.95
2019021411012,0.04,82,89,51,90,89,90,86,53,56,92,2.88
2019021411013,0.18,82,87,92,79,92,93,92,87,90,93,3.89
2019021411020,0.2,85,84,87,90,88,93,85,87,86,95,3.99
2019021411022,0.5,85,83,90,86,86,92,88,85,84,91,3.98
2019021411027,0.74,63,80,69,63,63,83,64,63,62,89,2.39
2019021411028,0.3,85,83,85,84,84,94,89,75,88,88,3.87
2019021411029,0.29,75,78,85,68,26,49,65,9,90,44,1.77
2019021411031,0.05,82,83,78,73,60,96,71,65,67,86,2.93
2019021412005,0.89,86,82,88,86,89,95,84,77,60,85,3.64
2019021412014,0.5,89,90,95,93,93,93,92,92,90,95,4
2019021412021,0.32,88,81,79,82,71,93,75,82,65,89,3.38
2019021412029,0.58,61,76,43,58,64,88,63,35,56,85,1.6
2019021412031,0.43,83,78,83,83,88,94,83,77,70,85,3.64
2019021413006,0.88,89,87,75,76,80,82,87,64,14,91,3.11
2019021413009,0.03,85,95,90,85,83,94,86,89,76,91,3.89
2019021413013,0.24,83,95,87,72,77,98,76,89,75,90,3.51
2019021413014,0.99,85,85,82,70,79,95,77,71,79,90,3.42
2019021413018,0.61,88,94,88,72,81,88,78,75,77,90,3.53
2019021413020,0.37,89,93,86,90,91,88,93,97,85,92,4
2019021413023,0.84,83,91,88,77,90,97,87,88,96,88,3.87
2019021413024,0.72,92,97,88,90,93,88,94,91,90,95,4
2019021413026,0.4,85,86,87,81,90,86,73,80,85,89,3.76
2019021413027,0.27,88,97,93,90,93,96,89,87,98,93,4
2019021413029,0.9,76,87,81,72,87,97,86,85,84,93,3.7
2019021413030,0.14,81,89,72,72,55,84,67,68,68,88,2.68
2019021414004,0.63,84,87,92,83,91,71,78,86,80,92,3.67
2019021414005,0.13,90,95,95,86,90,96,80,90,83,95,3.92
2019021414006,0.54,88,94,87,75,86,95,87,86,86,96,3.86
2019021414009,0.47,79,97,98,76,85,83,85,89,90,88,3.8
2019021414013,0.71,86,85,82,79,79,92,60,86,60,89,3.29
2019021414019,0.74,84,93,79,69,84,80,76,71,75,90,3.33
2019021414022,0.12,91,93,94,92,91,97,88,96,95,92,4
2019021414023,0.96,84,94,83,82,73,91,72,79,78,90,3.52
2019021414025,0.83,85,88,85,86,67,92,66,81,66,90,3.35
2019021414026,0.77,90,88,87,87,81,87,75,77,93,87,3.77
2019021414027,0.34,79,96,93,79,75,94,81,86,90,89,3.7
2019021414029,0.12,88,93,88,83,84,94,80,76,91,90,3.82
2019021414030,0.39,92,97,99,88,90,96,94,89,76,91,3.91
2019021415001,0.92,89,95,93,94,83,94,92,93,78,92,3.91
2019021415003,0.95,84,89,79,93,71,89,78,79,60,95,3.39
2019021415004,0.23,86,90,88,90,88,88,90,91,81,91,3.96
2019021415007,0.93,89,97,93,86,92,95,90,88,84,90,3.99
2019021415011,0.97,90,88,81,82,85,96,79,80,80,88,3.76
2019021415013,0.11,83,96,55,69,55,91,63,62,22,89,2.12
2019021415015,0.17,88,88,82,91,88,55,78,64,44,92,2.84
2019021415016,0.92,77,85,63,85,78,93,73,62,44,84,2.91
2019021415017,0.72,89,96,95,93,92,86,90,87,78,92,3.93
2019021415018,0.5,84,94,86,86,90,93,96,97,96,91,3.99
2019021415019,0.19,80,91,90,79,80,93,74,80,93,92,3.65
2019021415025,0.23,83,97,82,84,87,92,86,76,52,93,3.45
2019021416004,0.29,80,93,87,73,87,93,80,90,85,97,3.73
2019021416008,0.01,66,95,65,56,75,90,61,74,66,89,2.44
2019021416013,0.02,88,92,89,88,81,94,77,88,90,93,3.86
2019021416016,0.06,91,97,97,95,62,68,46,96,90,85,3.09
2019021416020,0.41,84,96,87,70,86,94,83,81,76,98,3.64
2019021416021,0.37,85,97,74,89,80,91,83,77,73,94,3.64
2019021416031,0.64,86,93,83,76,62,86,76,86,90,95,3.5
2019030601018,0.73,81,90,91,78,80,88,67,87,76,80,3.47
2019030602011,0.43,85,91,90,83,85,96,81,92,84,73,3.81
2019030602018,0.63,92,90,86,81,80,96,73,94,80,76,3.62
2019030602024,0.39,83,90,87,88,83,86,79,82,75,77,3.69
2019030603022,0.71,88,92,91,89,87,95,82,81,83,74,3.81
2019030603023,0.73,95,90,97,92,93,93,82,97,94,74,3.87
2019030701007,0.01,96,92,86,93,90,74,84,83,72,93,3.71
2019040703014,0.67,95,88,92,92,74,56,72,95,84,68,3.11
2019040703020,0.68,93,94,92,94,94,92,85,87,87,91,4
2019040704001,0.9,87,85,93,81,84,94,91,93,87,91,3.93
2019040705010,0.23,94,92,92,94,93,96,89,91,98,95,4
2019040708004,0.29,87,88,85,86,86,93,86,77,80,92,3.88
2019050304019,0.63,82,84,90,80,85,98,82,90,85,80,3.82
2019050308011,0.11,88,95,85,84,90,95,88,87,80,84,3.93
2019060503018,0.27,88,92,95,94,93,90,91,85,88,92,4
2019070401020,0.35,94,85,83,95,93,93,95,91,95,88,3.98
2019070403026,0.05,90,83,82,76,85,94,80,85,92,86,3.78
2019091603008,0.47,90,90,94,97,95,93,82,94,88,79,3.91
2019091604005,0.17,92,96,93,94,92,74,88,94,85,88,3.88
2019091605006,0.59,93,93,95,80,91,56,91,88,88,86,3.48
2019091605020,0.94,79,93,85,69,77,92,95,87,79,87,3.58
2019091605026,0.8,85,94,82,77,78,94,68,90,69,90,3.43
2019100402016,0.67,80,91,84,83,84,91,86,84,80,83,3.83
2019100403022,0.12,84,92,88,84,60,95,73,78,62,83,3.24
2019120302002,0.99,86,94,83,79,85,91,84,78,75,82,3.7
2019120303003,0.78,87,92,91,83,94,93,86,91,91,77,3.9
2019120305029,0.14,94,91,90,97,96,78,77,78,88,73,3.66
2019140604017,0.54,84,85,88,87,95,95,93,92,91,90,3.99
2019140604023,0.83,89,96,85,93,89,90,86,86,89,95,4
2019340101001,0.69,71,96,75,65,53,86,70,61,51,91,2.27
2019340101002,0.91,82,91,86,86,88,96,74,80,80,97,3.75
2019340101003,0.72,88,98,97,84,90,89,92,96,80,95,3.94
2019340101004,0.7,75,94,80,71,80,91,73,80,76,96,3.35
2019340101005,0.84,83,94,85,67,86,93,83,86,65,97,3.51
2019340101007,0.12,74,93,87,76,71,91,63,76,74,96,3.17
2019340101008,0.16,79,86,86,66,74,84,80,75,80,82,3.32
2019340101009,0.44,92,94,88,75,87,96,85,90,86,92,3.86
2019340101010,0.83,85,94,89,82,90,86,92,87,74,98,3.85
2019340101011,0.98,77,93,91,77,86,92,77,87,85,93,3.73
2019340101012,0.67,80,94,60,69,43,75,61,66,60,93,2.27
2019340101013,0.81,90,94,97,76,90,93,93,83,85,96,3.86
2019340101014,0.36,85,98,80,74,76,98,75,71,62,96,3.23
2019340101015,0.21,67,92,84,60,72,86,82,72,63,90,2.96
2019340101016,0.51,73,87,90,72,79,94,78,84,61,92,3.31
2019340101017,0.76,90,93,92,88,93,92,97,93,84,95,3.99
2019340101018,0.1,94,96,96,91,94,91,93,94,86,96,4
2019340101019,0.48,88,96,85,87,87,92,69,83,67,96,3.62
2019340101020,0.74,90,98,93,93,85,90,88,93,90,97,4
2019340101022,0.62,82,91,81,79,84,92,85,83,60,94,3.57
2019340101023,0.58,79,87,79,84,82,90,84,82,85,94,3.81
2019340101024,0.22,85,91,89,84,83,86,76,84,90,97,3.85
2019340101025,0.33,88,91,93,93,87,93,90,87,92,90,4
2019340101026,0.89,84,94,91,84,91,91,83,87,79,92,3.89
2019340101027,0.49,87,92,92,87,90,70,89,90,86,96,3.83
2019340101028,0.26,76,92,72,76,72,86,70,82,60,98,3.09
2019340101029,0.74,93,96,95,79,84,91,83,95,84,97,3.87
2019340101030,0.77,72,92,67,69,48,66,71,82,44,74,2.15
2019340102001,0.41,66,92,72,57,48,88,61,55,52,92,1.68
2019340102002,0.96,96,93,95,86,93,88,89,93,91,98,4
2019340102003,0.48,80,90,81,83,73,54,61,82,62,90,2.77
2019340102004,0.38,88,96,85,85,93,89,80,75,69,96,3.69
2019340102005,0.74,81,91,66,78,76,98,76,77,76,88,3.35
2019340102006,0.56,88,96,95,84,89,97,94,91,83,98,3.97
2019340102007,0.3,85,90,85,71,81,75,62,65,72,76,2.99
2019340102008,0.32,89,98,97,89,88,94,93,88,85,95,4
2019340102009,0.51,80,92,86,73,68,87,64,64,76,91,3.08
2019340102010,0.02,94,97,93,91,90,93,85,81,86,95,3.96
2019340102011,0.24,83,93,86,82,75,87,68,84,74,91,3.51
2019340102012,0.17,91,96,93,78,95,94,91,91,95,96,3.9
2019340102013,0.6,93,96,87,91,80,82,72,92,88,94,3.76
2019340102014,0.61,83,88,77,68,62,88,62,60,74,92,2.82
2019340102015,0.83,93,98,94,90,90,97,75,90,85,97,3.89
2019340102016,0.66,80,89,86,75,89,92,85,79,83,88,3.74
2019340102017,0.91,84,95,84,77,89,83,75,79,75,91,3.58
2019340102018,0.85,84,93,86,75,84,69,81,88,78,90,3.54
2019340102019,0.51,76,95,85,61,69,95,69,81,67,94,3.01
2019340102020,0.72,90,97,91,86,84,96,92,91,77,96,3.91
2019340102021,0.8,83,95,85,81,87,91,83,87,74,97,3.79
2019340102022,0.11,84,94,90,86,93,96,94,95,75,98,3.89
2019340102023,1,85,89,89,76,83,87,78,76,79,95,3.63
2019340102024,0.73,87,93,92,91,92,90,90,90,87,97,4
2019340102025,0.15,82,91,88,74,66,72,60,80,61,94,2.88
2019340102026,0.05,94,97,91,82,88,87,93,91,89,93,3.96
2019340102027,0.19,86,97,89,78,74,91,62,81,66,95,3.29
2019340102028,0.68,74,84,60,68,61,93,70,82,67,79,2.75
2019340102029,0.61,84,89,85,81,85,90,85,75,76,91,3.75
2019340102030,0.33,78,92,81,68,52,73,60,76,64,90,2.5
2019340103001,0.27,88,97,98,82,92,96,86,91,86,91,3.96
2019340103002,0.08,47,84,36,65,49,75,52,38,45,62,1.03
2019340103003,0.15,82,93,83,82,85,91,83,85,75,87,3.79
2019340103004,0.48,85,91,77,79,88,96,83,81,74,89,3.68
2019340103005,0.69,80,85,87,77,80,60,67,84,66,84,3.09
2019340103006,0.05,86,90,83,70,74,93,83,82,75,88,3.5
2019340103008,0.01,85,83,89,88,82,93,88,92,74,90,3.84
2019340103009,0.83,86,86,91,88,84,90,91,94,81,84,3.94
2019340103010,0.98,88,90,79,85,85,94,60,80,75,85,3.52
2019340103011,0.81,83,88,77,83,81,88,84,88,72,85,3.7
2019340103012,0.4,81,86,85,74,60,79,77,75,66,84,3.08
2019340103013,0.37,90,87,90,78,85,94,71,78,74,85,3.57
2019340103014,0.71,84,86,88,81,84,83,80,81,75,89,3.71
2019340103015,0.19,58,88,90,32,42,74,49,79,53,81,1.56
2019340103016,0.38,80,90,87,63,84,91,90,90,76,84,3.54
2019340103017,0.36,83,91,90,75,91,91,88,86,63,88,3.62
2019340103018,0.69,83,91,86,88,78,94,88,83,71,86,3.74
2019340103019,0.7,79,93,77,84,55,98,63,92,67,86,2.98
2019340103020,0.38,90,94,89,86,89,94,85,89,82,91,3.97
2019340103021,0.54,84,86,92,75,80,88,86,85,71,86,3.65
2019340103022,0.53,91,95,92,90,78,90,77,84,77,87,3.74
2019340103023,0.99,94,88,88,92,94,87,85,84,82,77,3.89
2019340103024,0.55,90,92,97,85,92,94,95,93,88,91,4
2019340103025,0.66,84,87,90,85,74,83,65,92,85,86,3.62
